name,datetime (utc timezone),followed
new.bnk48official,2018-05-26 23:00:00,41427
gygee.bnk48official,2018-05-26 23:00:00,40660
view.bnk48official,2018-05-26 23:00:00,39545
khamin.bnk48official,2018-05-26 23:00:00,39447
stang.bnk48office,2018-05-26 23:00:00,39247
minmin.bnk48office,2018-05-26 23:00:00,38967
natherine.bnk48official,2018-05-26 23:00:00,37834
maira.bnk48official,2018-05-26 23:00:00,37802
oom.bnk48official,2018-05-26 23:00:00,37111
faii.bnk48official,2018-05-26 23:00:00,36905
nine.bnk48official,2018-05-26 23:00:00,34117
pun.bnk48official,2018-05-26 22:00:00,462123
cherprang.bnk48official,2018-05-26 22:00:00,392643
orn.bnk48official,2018-05-26 22:00:00,305409
jennis.bnk48official,2018-05-26 22:00:00,279170
music.bnk48official,2018-05-26 22:00:00,270272
mobile.bnk48official,2018-05-26 22:00:00,267192
noey.bnk48office,2018-05-26 22:00:00,256088
kaimook.bnk48official,2018-05-26 22:00:00,239231
kaew.bnk48official,2018-05-26 22:00:00,216554
tarwaan.bnk48office,2018-05-26 22:00:00,193155
satchan.bnk48official,2018-05-26 22:00:00,188627
namneung.bnk48official,2018-05-26 22:00:00,180028
pupe.bnk48official,2018-05-26 22:00:00,168682
namsai.bnk48official,2018-05-26 22:00:00,160320
miori.bnk48official,2018-05-26 22:00:00,159394
jane.bnk48official,2018-05-26 22:00:00,157629
can.bnk48official,2018-05-26 22:00:00,152456
jaa.bnk48official,2018-05-26 22:00:00,139096
rinaizuta.bnk48official,2018-05-26 22:00:00,138789
korn.bnk48official,2018-05-26 22:00:00,135296
mind.bnk48official,2018-05-26 22:00:00,127994
maysa.bnk48official,2018-05-26 22:00:00,127737
nink.bnk48official,2018-05-26 22:00:00,120298
kate.bnk48official,2018-05-26 22:00:00,112668
piam.bnk48office,2018-05-26 22:00:00,112624
jib.bnk48office,2018-05-26 22:00:00,106205
mewnich.bnk48official,2018-05-26 22:00:00,89993
fond.bnk48office,2018-05-26 22:00:00,78484
june.bnk48office,2018-05-26 22:00:00,75294
ratah.bnk48official,2018-05-26 22:00:00,62624
cake.bnk48official,2018-05-26 22:00:00,55441
bamboo.bnk48office,2018-05-26 22:00:00,54528
aom.bnk48official,2018-05-26 22:00:00,49345
panda.bnk48official,2018-05-26 22:00:00,47747
pakwan.bnk48office,2018-05-26 22:00:00,47208
deenee.bnk48official,2018-05-26 22:00:00,46835
wee.bnk48official,2018-05-26 22:00:00,45666
myyu.bnk48official,2018-05-26 22:00:00,45521
kheng.bnk48official,2018-05-26 22:00:00,44567
phukkhom.bnk48office,2018-05-26 22:00:00,43953
niky.bnk48office,2018-05-26 22:00:00,43387
fifa.bnk48official,2018-05-26 22:00:00,42499
new.bnk48official,2018-05-26 22:00:00,41425
gygee.bnk48official,2018-05-26 22:00:00,40657
view.bnk48official,2018-05-26 22:00:00,39543
khamin.bnk48official,2018-05-26 22:00:00,39447
stang.bnk48office,2018-05-26 22:00:00,39245
minmin.bnk48office,2018-05-26 22:00:00,38964
natherine.bnk48official,2018-05-26 22:00:00,37831
maira.bnk48official,2018-05-26 22:00:00,37801
oom.bnk48official,2018-05-26 22:00:00,37109
faii.bnk48official,2018-05-26 22:00:00,36903
nine.bnk48official,2018-05-26 22:00:00,34116
pun.bnk48official,2018-05-26 21:00:00,462119
cherprang.bnk48official,2018-05-26 21:00:00,392639
orn.bnk48official,2018-05-26 21:00:00,305382
jennis.bnk48official,2018-05-26 21:00:00,279167
music.bnk48official,2018-05-26 21:00:00,270262
mobile.bnk48official,2018-05-26 21:00:00,267184
noey.bnk48office,2018-05-26 21:00:00,256081
kaimook.bnk48official,2018-05-26 21:00:00,239227
kaew.bnk48official,2018-05-26 21:00:00,216544
tarwaan.bnk48office,2018-05-26 21:00:00,193149
satchan.bnk48official,2018-05-26 21:00:00,188624
namneung.bnk48official,2018-05-26 21:00:00,180019
pupe.bnk48official,2018-05-26 21:00:00,168676
namsai.bnk48official,2018-05-26 21:00:00,160312
miori.bnk48official,2018-05-26 21:00:00,159393
jane.bnk48official,2018-05-26 21:00:00,157623
can.bnk48official,2018-05-26 21:00:00,152452
jaa.bnk48official,2018-05-26 21:00:00,139091
rinaizuta.bnk48official,2018-05-26 21:00:00,138787
korn.bnk48official,2018-05-26 21:00:00,135292
mind.bnk48official,2018-05-26 21:00:00,127993
maysa.bnk48official,2018-05-26 21:00:00,127734
nink.bnk48official,2018-05-26 21:00:00,120293
kate.bnk48official,2018-05-26 21:00:00,112664
piam.bnk48office,2018-05-26 21:00:00,112621
jib.bnk48office,2018-05-26 21:00:00,106202
mewnich.bnk48official,2018-05-26 21:00:00,89990
fond.bnk48office,2018-05-26 21:00:00,78481
june.bnk48office,2018-05-26 21:00:00,75287
ratah.bnk48official,2018-05-26 21:00:00,62617
cake.bnk48official,2018-05-26 21:00:00,55438
bamboo.bnk48office,2018-05-26 21:00:00,54524
aom.bnk48official,2018-05-26 21:00:00,49342
panda.bnk48official,2018-05-26 21:00:00,47744
pakwan.bnk48office,2018-05-26 21:00:00,47204
deenee.bnk48official,2018-05-26 21:00:00,46830
wee.bnk48official,2018-05-26 21:00:00,45662
myyu.bnk48official,2018-05-26 21:00:00,45515
kheng.bnk48official,2018-05-26 21:00:00,44564
phukkhom.bnk48office,2018-05-26 21:00:00,43952
niky.bnk48office,2018-05-26 21:00:00,43380
fifa.bnk48official,2018-05-26 21:00:00,42496
new.bnk48official,2018-05-26 21:00:00,41421
gygee.bnk48official,2018-05-26 21:00:00,40654
view.bnk48official,2018-05-26 21:00:00,39538
khamin.bnk48official,2018-05-26 21:00:00,39444
stang.bnk48office,2018-05-26 21:00:00,39242
minmin.bnk48office,2018-05-26 21:00:00,38961
natherine.bnk48official,2018-05-26 21:00:00,37825
maira.bnk48official,2018-05-26 21:00:00,37798
oom.bnk48official,2018-05-26 21:00:00,37105
faii.bnk48official,2018-05-26 21:00:00,36901
nine.bnk48official,2018-05-26 21:00:00,34113
pun.bnk48official,2018-05-26 20:00:00,462115
cherprang.bnk48official,2018-05-26 20:00:00,392636
orn.bnk48official,2018-05-26 20:00:00,305363
jennis.bnk48official,2018-05-26 20:00:00,279165
music.bnk48official,2018-05-26 20:00:00,270261
mobile.bnk48official,2018-05-26 20:00:00,267186
noey.bnk48office,2018-05-26 20:00:00,256078
kaimook.bnk48official,2018-05-26 20:00:00,239229
kaew.bnk48official,2018-05-26 20:00:00,216541
tarwaan.bnk48office,2018-05-26 20:00:00,193148
satchan.bnk48official,2018-05-26 20:00:00,188626
namneung.bnk48official,2018-05-26 20:00:00,180023
pupe.bnk48official,2018-05-26 20:00:00,168679
namsai.bnk48official,2018-05-26 20:00:00,160314
miori.bnk48official,2018-05-26 20:00:00,159394
jane.bnk48official,2018-05-26 20:00:00,157624
can.bnk48official,2018-05-26 20:00:00,152458
jaa.bnk48official,2018-05-26 20:00:00,139095
rinaizuta.bnk48official,2018-05-26 20:00:00,138791
korn.bnk48official,2018-05-26 20:00:00,135293
mind.bnk48official,2018-05-26 20:00:00,127996
maysa.bnk48official,2018-05-26 20:00:00,127737
nink.bnk48official,2018-05-26 20:00:00,120295
kate.bnk48official,2018-05-26 20:00:00,112669
piam.bnk48office,2018-05-26 20:00:00,112627
jib.bnk48office,2018-05-26 20:00:00,106206
mewnich.bnk48official,2018-05-26 20:00:00,89987
fond.bnk48office,2018-05-26 20:00:00,78477
june.bnk48office,2018-05-26 20:00:00,75284
ratah.bnk48official,2018-05-26 20:00:00,62618
cake.bnk48official,2018-05-26 20:00:00,55437
bamboo.bnk48office,2018-05-26 20:00:00,54521
aom.bnk48official,2018-05-26 20:00:00,49342
panda.bnk48official,2018-05-26 20:00:00,47746
pakwan.bnk48office,2018-05-26 20:00:00,47204
deenee.bnk48official,2018-05-26 20:00:00,46832
wee.bnk48official,2018-05-26 20:00:00,45665
myyu.bnk48official,2018-05-26 20:00:00,45514
kheng.bnk48official,2018-05-26 20:00:00,44566
phukkhom.bnk48office,2018-05-26 20:00:00,43957
niky.bnk48office,2018-05-26 20:00:00,43380
fifa.bnk48official,2018-05-26 20:00:00,42498
new.bnk48official,2018-05-26 20:00:00,41422
gygee.bnk48official,2018-05-26 20:00:00,40652
view.bnk48official,2018-05-26 20:00:00,39539
khamin.bnk48official,2018-05-26 20:00:00,39443
stang.bnk48office,2018-05-26 20:00:00,39243
minmin.bnk48office,2018-05-26 20:00:00,38961
natherine.bnk48official,2018-05-26 20:00:00,37823
maira.bnk48official,2018-05-26 20:00:00,37799
oom.bnk48official,2018-05-26 20:00:00,37104
faii.bnk48official,2018-05-26 20:00:00,36903
nine.bnk48official,2018-05-26 20:00:00,34116
pun.bnk48official,2018-05-26 19:00:00,462102
cherprang.bnk48official,2018-05-26 19:00:00,392634
orn.bnk48official,2018-05-26 19:00:00,305340
jennis.bnk48official,2018-05-26 19:00:00,279150
music.bnk48official,2018-05-26 19:00:00,270247
mobile.bnk48official,2018-05-26 19:00:00,267175
noey.bnk48office,2018-05-26 19:00:00,256074
kaimook.bnk48official,2018-05-26 19:00:00,239219
kaew.bnk48official,2018-05-26 19:00:00,216533
tarwaan.bnk48office,2018-05-26 19:00:00,193139
satchan.bnk48official,2018-05-26 19:00:00,188614
namneung.bnk48official,2018-05-26 19:00:00,180016
pupe.bnk48official,2018-05-26 19:00:00,168670
namsai.bnk48official,2018-05-26 19:00:00,160307
miori.bnk48official,2018-05-26 19:00:00,159387
jane.bnk48official,2018-05-26 19:00:00,157618
can.bnk48official,2018-05-26 19:00:00,152452
jaa.bnk48official,2018-05-26 19:00:00,139089
rinaizuta.bnk48official,2018-05-26 19:00:00,138785
korn.bnk48official,2018-05-26 19:00:00,135286
mind.bnk48official,2018-05-26 19:00:00,127991
maysa.bnk48official,2018-05-26 19:00:00,127730
nink.bnk48official,2018-05-26 19:00:00,120292
kate.bnk48official,2018-05-26 19:00:00,112666
piam.bnk48office,2018-05-26 19:00:00,112623
jib.bnk48office,2018-05-26 19:00:00,106204
mewnich.bnk48official,2018-05-26 19:00:00,89974
fond.bnk48office,2018-05-26 19:00:00,78475
june.bnk48office,2018-05-26 19:00:00,75272
ratah.bnk48official,2018-05-26 19:00:00,62615
cake.bnk48official,2018-05-26 19:00:00,55431
bamboo.bnk48office,2018-05-26 19:00:00,54516
aom.bnk48official,2018-05-26 19:00:00,49338
panda.bnk48official,2018-05-26 19:00:00,47743
pakwan.bnk48office,2018-05-26 19:00:00,47200
deenee.bnk48official,2018-05-26 19:00:00,46827
wee.bnk48official,2018-05-26 19:00:00,45657
myyu.bnk48official,2018-05-26 19:00:00,45511
kheng.bnk48official,2018-05-26 19:00:00,44563
phukkhom.bnk48office,2018-05-26 19:00:00,43952
niky.bnk48office,2018-05-26 19:00:00,43375
fifa.bnk48official,2018-05-26 19:00:00,42494
new.bnk48official,2018-05-26 19:00:00,41418
gygee.bnk48official,2018-05-26 19:00:00,40648
view.bnk48official,2018-05-26 19:00:00,39537
khamin.bnk48official,2018-05-26 19:00:00,39438
stang.bnk48office,2018-05-26 19:00:00,39241
minmin.bnk48office,2018-05-26 19:00:00,38959
natherine.bnk48official,2018-05-26 19:00:00,37817
maira.bnk48official,2018-05-26 19:00:00,37794
oom.bnk48official,2018-05-26 19:00:00,37100
faii.bnk48official,2018-05-26 19:00:00,36901
nine.bnk48official,2018-05-26 19:00:00,34113
pun.bnk48official,2018-05-26 18:00:00,462079
cherprang.bnk48official,2018-05-26 18:00:00,392623
orn.bnk48official,2018-05-26 18:00:00,305313
jennis.bnk48official,2018-05-26 18:00:00,279127
music.bnk48official,2018-05-26 18:00:00,270222
mobile.bnk48official,2018-05-26 18:00:00,267154
noey.bnk48office,2018-05-26 18:00:00,256053
kaimook.bnk48official,2018-05-26 18:00:00,239203
kaew.bnk48official,2018-05-26 18:00:00,216518
tarwaan.bnk48office,2018-05-26 18:00:00,193127
satchan.bnk48official,2018-05-26 18:00:00,188599
namneung.bnk48official,2018-05-26 18:00:00,179987
pupe.bnk48official,2018-05-26 18:00:00,168660
namsai.bnk48official,2018-05-26 18:00:00,160293
miori.bnk48official,2018-05-26 18:00:00,159375
jane.bnk48official,2018-05-26 18:00:00,157601
can.bnk48official,2018-05-26 18:00:00,152442
jaa.bnk48official,2018-05-26 18:00:00,139079
rinaizuta.bnk48official,2018-05-26 18:00:00,138777
korn.bnk48official,2018-05-26 18:00:00,135272
mind.bnk48official,2018-05-26 18:00:00,127978
maysa.bnk48official,2018-05-26 18:00:00,127715
nink.bnk48official,2018-05-26 18:00:00,120285
kate.bnk48official,2018-05-26 18:00:00,112655
piam.bnk48office,2018-05-26 18:00:00,112617
jib.bnk48office,2018-05-26 18:00:00,106196
mewnich.bnk48official,2018-05-26 18:00:00,89958
fond.bnk48office,2018-05-26 18:00:00,78463
june.bnk48office,2018-05-26 18:00:00,75260
ratah.bnk48official,2018-05-26 18:00:00,62601
cake.bnk48official,2018-05-26 18:00:00,55421
bamboo.bnk48office,2018-05-26 18:00:00,54506
aom.bnk48official,2018-05-26 18:00:00,49331
panda.bnk48official,2018-05-26 18:00:00,47732
pakwan.bnk48office,2018-05-26 18:00:00,47193
deenee.bnk48official,2018-05-26 18:00:00,46819
wee.bnk48official,2018-05-26 18:00:00,45649
myyu.bnk48official,2018-05-26 18:00:00,45502
kheng.bnk48official,2018-05-26 18:00:00,44553
phukkhom.bnk48office,2018-05-26 18:00:00,43944
niky.bnk48office,2018-05-26 18:00:00,43366
fifa.bnk48official,2018-05-26 18:00:00,42489
new.bnk48official,2018-05-26 18:00:00,41407
gygee.bnk48official,2018-05-26 18:00:00,40638
view.bnk48official,2018-05-26 18:00:00,39529
khamin.bnk48official,2018-05-26 18:00:00,39433
stang.bnk48office,2018-05-26 18:00:00,39234
minmin.bnk48office,2018-05-26 18:00:00,38950
natherine.bnk48official,2018-05-26 18:00:00,37809
maira.bnk48official,2018-05-26 18:00:00,37786
oom.bnk48official,2018-05-26 18:00:00,37087
faii.bnk48official,2018-05-26 18:00:00,36894
nine.bnk48official,2018-05-26 18:00:00,34106
pun.bnk48official,2018-05-26 17:00:00,462045
cherprang.bnk48official,2018-05-26 17:00:00,392584
orn.bnk48official,2018-05-26 17:00:00,305258
jennis.bnk48official,2018-05-26 17:00:00,279104
music.bnk48official,2018-05-26 17:00:00,270194
mobile.bnk48official,2018-05-26 17:00:00,267127
noey.bnk48office,2018-05-26 17:00:00,256021
kaimook.bnk48official,2018-05-26 17:00:00,239176
kaew.bnk48official,2018-05-26 17:00:00,216491
tarwaan.bnk48office,2018-05-26 17:00:00,193102
satchan.bnk48official,2018-05-26 17:00:00,188576
namneung.bnk48official,2018-05-26 17:00:00,179968
pupe.bnk48official,2018-05-26 17:00:00,168642
namsai.bnk48official,2018-05-26 17:00:00,160279
miori.bnk48official,2018-05-26 17:00:00,159361
jane.bnk48official,2018-05-26 17:00:00,157588
can.bnk48official,2018-05-26 17:00:00,152425
jaa.bnk48official,2018-05-26 17:00:00,139063
rinaizuta.bnk48official,2018-05-26 17:00:00,138768
korn.bnk48official,2018-05-26 17:00:00,135250
mind.bnk48official,2018-05-26 17:00:00,127962
maysa.bnk48official,2018-05-26 17:00:00,127693
nink.bnk48official,2018-05-26 17:00:00,120274
kate.bnk48official,2018-05-26 17:00:00,112641
piam.bnk48office,2018-05-26 17:00:00,112607
jib.bnk48office,2018-05-26 17:00:00,106182
mewnich.bnk48official,2018-05-26 17:00:00,89927
fond.bnk48office,2018-05-26 17:00:00,78433
june.bnk48office,2018-05-26 17:00:00,75241
ratah.bnk48official,2018-05-26 17:00:00,62584
cake.bnk48official,2018-05-26 17:00:00,55411
bamboo.bnk48office,2018-05-26 17:00:00,54496
aom.bnk48official,2018-05-26 17:00:00,49322
panda.bnk48official,2018-05-26 17:00:00,47719
pakwan.bnk48office,2018-05-26 17:00:00,47180
deenee.bnk48official,2018-05-26 17:00:00,46807
wee.bnk48official,2018-05-26 17:00:00,45635
myyu.bnk48official,2018-05-26 17:00:00,45487
kheng.bnk48official,2018-05-26 17:00:00,44542
phukkhom.bnk48office,2018-05-26 17:00:00,43931
niky.bnk48office,2018-05-26 17:00:00,43350
fifa.bnk48official,2018-05-26 17:00:00,42480
new.bnk48official,2018-05-26 17:00:00,41392
gygee.bnk48official,2018-05-26 17:00:00,40623
view.bnk48official,2018-05-26 17:00:00,39515
khamin.bnk48official,2018-05-26 17:00:00,39421
stang.bnk48office,2018-05-26 17:00:00,39223
minmin.bnk48office,2018-05-26 17:00:00,38938
natherine.bnk48official,2018-05-26 17:00:00,37797
maira.bnk48official,2018-05-26 17:00:00,37776
oom.bnk48official,2018-05-26 17:00:00,37071
faii.bnk48official,2018-05-26 17:00:00,36881
nine.bnk48official,2018-05-26 17:00:00,34095
pun.bnk48official,2018-05-26 16:00:00,461974
cherprang.bnk48official,2018-05-26 16:00:00,392532
orn.bnk48official,2018-05-26 16:00:00,305183
jennis.bnk48official,2018-05-26 16:00:00,279069
music.bnk48official,2018-05-26 16:00:00,270143
mobile.bnk48official,2018-05-26 16:00:00,267066
noey.bnk48office,2018-05-26 16:00:00,255982
kaimook.bnk48official,2018-05-26 16:00:00,239138
kaew.bnk48official,2018-05-26 16:00:00,216455
tarwaan.bnk48office,2018-05-26 16:00:00,193062
satchan.bnk48official,2018-05-26 16:00:00,188540
namneung.bnk48official,2018-05-26 16:00:00,179933
pupe.bnk48official,2018-05-26 16:00:00,168610
namsai.bnk48official,2018-05-26 16:00:00,160250
miori.bnk48official,2018-05-26 16:00:00,159331
jane.bnk48official,2018-05-26 16:00:00,157550
can.bnk48official,2018-05-26 16:00:00,152394
jaa.bnk48official,2018-05-26 16:00:00,139036
rinaizuta.bnk48official,2018-05-26 16:00:00,138746
korn.bnk48official,2018-05-26 16:00:00,135219
mind.bnk48official,2018-05-26 16:00:00,127939
maysa.bnk48official,2018-05-26 16:00:00,127665
nink.bnk48official,2018-05-26 16:00:00,120253
kate.bnk48official,2018-05-26 16:00:00,112619
piam.bnk48office,2018-05-26 16:00:00,112584
jib.bnk48office,2018-05-26 16:00:00,106159
mewnich.bnk48official,2018-05-26 16:00:00,89880
fond.bnk48office,2018-05-26 16:00:00,78397
june.bnk48office,2018-05-26 16:00:00,75198
ratah.bnk48official,2018-05-26 16:00:00,62556
cake.bnk48official,2018-05-26 16:00:00,55385
bamboo.bnk48office,2018-05-26 16:00:00,54467
aom.bnk48official,2018-05-26 16:00:00,49302
panda.bnk48official,2018-05-26 16:00:00,47702
pakwan.bnk48office,2018-05-26 16:00:00,47156
deenee.bnk48official,2018-05-26 16:00:00,46790
wee.bnk48official,2018-05-26 16:00:00,45607
myyu.bnk48official,2018-05-26 16:00:00,45459
kheng.bnk48official,2018-05-26 16:00:00,44519
phukkhom.bnk48office,2018-05-26 16:00:00,43912
niky.bnk48office,2018-05-26 16:00:00,43332
fifa.bnk48official,2018-05-26 16:00:00,42465
new.bnk48official,2018-05-26 16:00:00,41369
gygee.bnk48official,2018-05-26 16:00:00,40609
view.bnk48official,2018-05-26 16:00:00,39493
khamin.bnk48official,2018-05-26 16:00:00,39404
stang.bnk48office,2018-05-26 16:00:00,39202
minmin.bnk48office,2018-05-26 16:00:00,38918
natherine.bnk48official,2018-05-26 16:00:00,37776
maira.bnk48official,2018-05-26 16:00:00,37759
oom.bnk48official,2018-05-26 16:00:00,37048
faii.bnk48official,2018-05-26 16:00:00,36866
nine.bnk48official,2018-05-26 16:00:00,34075
pun.bnk48official,2018-05-26 15:00:00,461863
cherprang.bnk48official,2018-05-26 15:00:00,392483
orn.bnk48official,2018-05-26 15:00:00,305085
jennis.bnk48official,2018-05-26 15:00:00,279030
music.bnk48official,2018-05-26 15:00:00,270078
mobile.bnk48official,2018-05-26 15:00:00,266982
noey.bnk48office,2018-05-26 15:00:00,255928
kaimook.bnk48official,2018-05-26 15:00:00,239081
kaew.bnk48official,2018-05-26 15:00:00,216388
tarwaan.bnk48office,2018-05-26 15:00:00,193006
satchan.bnk48official,2018-05-26 15:00:00,188481
namneung.bnk48official,2018-05-26 15:00:00,179880
pupe.bnk48official,2018-05-26 15:00:00,168556
namsai.bnk48official,2018-05-26 15:00:00,160215
miori.bnk48official,2018-05-26 15:00:00,159294
jane.bnk48official,2018-05-26 15:00:00,157511
can.bnk48official,2018-05-26 15:00:00,152356
jaa.bnk48official,2018-05-26 15:00:00,138990
rinaizuta.bnk48official,2018-05-26 15:00:00,138717
korn.bnk48official,2018-05-26 15:00:00,135176
mind.bnk48official,2018-05-26 15:00:00,127901
maysa.bnk48official,2018-05-26 15:00:00,127628
nink.bnk48official,2018-05-26 15:00:00,120225
kate.bnk48official,2018-05-26 15:00:00,112586
piam.bnk48office,2018-05-26 15:00:00,112559
jib.bnk48office,2018-05-26 15:00:00,106131
mewnich.bnk48official,2018-05-26 15:00:00,89811
fond.bnk48office,2018-05-26 15:00:00,78346
june.bnk48office,2018-05-26 15:00:00,75156
ratah.bnk48official,2018-05-26 15:00:00,62507
cake.bnk48official,2018-05-26 15:00:00,55352
bamboo.bnk48office,2018-05-26 15:00:00,54432
aom.bnk48official,2018-05-26 15:00:00,49276
panda.bnk48official,2018-05-26 15:00:00,47671
pakwan.bnk48office,2018-05-26 15:00:00,47124
deenee.bnk48official,2018-05-26 15:00:00,46767
wee.bnk48official,2018-05-26 15:00:00,45572
myyu.bnk48official,2018-05-26 15:00:00,45428
kheng.bnk48official,2018-05-26 15:00:00,44483
phukkhom.bnk48office,2018-05-26 15:00:00,43876
niky.bnk48office,2018-05-26 15:00:00,43297
fifa.bnk48official,2018-05-26 15:00:00,42443
new.bnk48official,2018-05-26 15:00:00,41332
gygee.bnk48official,2018-05-26 15:00:00,40579
view.bnk48official,2018-05-26 15:00:00,39463
khamin.bnk48official,2018-05-26 15:00:00,39376
stang.bnk48office,2018-05-26 15:00:00,39173
minmin.bnk48office,2018-05-26 15:00:00,38887
natherine.bnk48official,2018-05-26 15:00:00,37747
maira.bnk48official,2018-05-26 15:00:00,37728
oom.bnk48official,2018-05-26 15:00:00,37015
faii.bnk48official,2018-05-26 15:00:00,36836
