name,datetime (utc timezone),fan_count
bnk48official.jennis,2018-05-31 06:00:00,209457
bnk48official.music,2018-05-31 06:00:00,204427
bnk48official.kaimook,2018-05-31 06:00:00,202172
bnk48official.mobile,2018-05-31 06:00:00,201811
bnk48official.kaew,2018-05-31 06:00:00,165807
bnk48official.jan,2018-05-31 06:00:00,134474
bnk48official.satchan,2018-05-31 06:00:00,129269
bnk48official.tarwaan,2018-05-31 06:00:00,126847
bnk48official.namneung,2018-05-31 06:00:00,124468
bnk48official.pupe,2018-05-31 06:00:00,116978
bnk48official.can,2018-05-31 06:00:00,105800
bnk48official.namsai,2018-05-31 06:00:00,98302
bnk48official.miori,2018-05-31 06:00:00,85341
bnk48official.mewnich,2018-05-31 06:00:00,84100
bnk48official.jane,2018-05-31 06:00:00,76702
bnk48official.korn,2018-05-31 06:00:00,74582
bnk48official.mind,2018-05-31 06:00:00,71078
bnk48official.maysa,2018-05-31 06:00:00,69557
bnk48official.nink,2018-05-31 06:00:00,63043
bnk48official.jaa,2018-05-31 06:00:00,59540
bnk48official.piam,2018-05-31 06:00:00,58836
bnk48official.izutarina,2018-05-31 06:00:00,54378
bnk48official.jib,2018-05-31 06:00:00,47445
bnk48official.fond,2018-05-31 06:00:00,47415
bnk48official.ratah,2018-05-31 06:00:00,43137
bnk48official.kate,2018-05-31 06:00:00,40083
bnk48official.june,2018-05-31 06:00:00,35808
bnk48official.bamboo,2018-05-31 06:00:00,24977
bnk48official.cake,2018-05-31 06:00:00,20662
bnk48official.panda,2018-05-31 06:00:00,19496
bnk48official.wee,2018-05-31 06:00:00,18818
bnk48official.phukkhom,2018-05-31 06:00:00,15853
bnk48official.kheng,2018-05-31 06:00:00,15378
bnk48official.new,2018-05-31 06:00:00,14829
bnk48official.niky,2018-05-31 06:00:00,13752
bnk48official.natherine,2018-05-31 06:00:00,13608
pakwan.bnk48official,2018-05-31 06:00:00,13603
bnk48official.oom,2018-05-31 06:00:00,12903
bnk48official.aom,2018-05-31 06:00:00,12768
bnk48official.view,2018-05-31 06:00:00,12753
bnk48official.faii,2018-05-31 06:00:00,12661
bnk48official.stang,2018-05-31 06:00:00,12549
bnk48official.minmin,2018-05-31 06:00:00,11373
bnk48official.maira,2018-05-31 06:00:00,10265
bnk48official.deenee,2018-05-31 06:00:00,10159
bnk48official.gygee,2018-05-31 06:00:00,9689
bnk48official.myyu,2018-05-31 06:00:00,9266
bnk48official.khamin,2018-05-31 06:00:00,9243
bnk48official.nine,2018-05-31 06:00:00,7186
bnk48official.fifa,2018-05-31 06:00:00,5531
bnk48official.pun,2018-05-31 05:00:00,455509
bnk48official.cherprang,2018-05-31 05:00:00,415195
bnk48official.orn,2018-05-31 05:00:00,266551
bnk48official.noey,2018-05-31 05:00:00,213400
bnk48official.jennis,2018-05-31 05:00:00,209443
bnk48official.music,2018-05-31 05:00:00,204411
bnk48official.kaimook,2018-05-31 05:00:00,202161
bnk48official.mobile,2018-05-31 05:00:00,201790
bnk48official.kaew,2018-05-31 05:00:00,165786
bnk48official.jan,2018-05-31 05:00:00,134467
bnk48official.satchan,2018-05-31 05:00:00,129263
bnk48official.tarwaan,2018-05-31 05:00:00,126831
bnk48official.namneung,2018-05-31 05:00:00,124453
bnk48official.pupe,2018-05-31 05:00:00,116960
bnk48official.can,2018-05-31 05:00:00,105788
bnk48official.namsai,2018-05-31 05:00:00,98295
bnk48official.miori,2018-05-31 05:00:00,85335
bnk48official.mewnich,2018-05-31 05:00:00,84083
bnk48official.jane,2018-05-31 05:00:00,76696
bnk48official.korn,2018-05-31 05:00:00,74573
bnk48official.mind,2018-05-31 05:00:00,71060
bnk48official.maysa,2018-05-31 05:00:00,69550
bnk48official.nink,2018-05-31 05:00:00,63038
bnk48official.jaa,2018-05-31 05:00:00,59532
bnk48official.piam,2018-05-31 05:00:00,58832
bnk48official.izutarina,2018-05-31 05:00:00,54371
bnk48official.jib,2018-05-31 05:00:00,47440
bnk48official.fond,2018-05-31 05:00:00,47404
bnk48official.ratah,2018-05-31 05:00:00,43131
bnk48official.kate,2018-05-31 05:00:00,40082
bnk48official.june,2018-05-31 05:00:00,35802
bnk48official.bamboo,2018-05-31 05:00:00,24975
bnk48official.cake,2018-05-31 05:00:00,20659
bnk48official.panda,2018-05-31 05:00:00,19491
bnk48official.wee,2018-05-31 05:00:00,18816
bnk48official.phukkhom,2018-05-31 05:00:00,15849
bnk48official.kheng,2018-05-31 05:00:00,15371
bnk48official.new,2018-05-31 05:00:00,14826
bnk48official.niky,2018-05-31 05:00:00,13744
bnk48official.natherine,2018-05-31 05:00:00,13605
pakwan.bnk48official,2018-05-31 05:00:00,13597
bnk48official.oom,2018-05-31 05:00:00,12897
bnk48official.aom,2018-05-31 05:00:00,12761
bnk48official.view,2018-05-31 05:00:00,12751
bnk48official.faii,2018-05-31 05:00:00,12659
bnk48official.stang,2018-05-31 05:00:00,12446
bnk48official.minmin,2018-05-31 05:00:00,11370
bnk48official.maira,2018-05-31 05:00:00,10263
bnk48official.deenee,2018-05-31 05:00:00,10156
bnk48official.gygee,2018-05-31 05:00:00,9687
bnk48official.myyu,2018-05-31 05:00:00,9258
bnk48official.khamin,2018-05-31 05:00:00,9236
bnk48official.nine,2018-05-31 05:00:00,7181
bnk48official.fifa,2018-05-31 05:00:00,5527
bnk48official.pun,2018-05-31 04:00:00,455500
bnk48official.cherprang,2018-05-31 04:00:00,415180
bnk48official.orn,2018-05-31 04:00:00,266539
bnk48official.noey,2018-05-31 04:00:00,213386
bnk48official.jennis,2018-05-31 04:00:00,209436
bnk48official.music,2018-05-31 04:00:00,204400
bnk48official.kaimook,2018-05-31 04:00:00,202151
bnk48official.mobile,2018-05-31 04:00:00,201783
bnk48official.kaew,2018-05-31 04:00:00,165772
bnk48official.jan,2018-05-31 04:00:00,134467
bnk48official.satchan,2018-05-31 04:00:00,129261
bnk48official.tarwaan,2018-05-31 04:00:00,126819
bnk48official.namneung,2018-05-31 04:00:00,124444
bnk48official.pupe,2018-05-31 04:00:00,116952
bnk48official.can,2018-05-31 04:00:00,105784
bnk48official.namsai,2018-05-31 04:00:00,98290
bnk48official.miori,2018-05-31 04:00:00,85334
bnk48official.mewnich,2018-05-31 04:00:00,84068
bnk48official.jane,2018-05-31 04:00:00,76692
bnk48official.korn,2018-05-31 04:00:00,74573
bnk48official.mind,2018-05-31 04:00:00,71039
bnk48official.maysa,2018-05-31 04:00:00,69547
bnk48official.nink,2018-05-31 04:00:00,63035
bnk48official.jaa,2018-05-31 04:00:00,59532
bnk48official.piam,2018-05-31 04:00:00,58827
bnk48official.izutarina,2018-05-31 04:00:00,54373
bnk48official.jib,2018-05-31 04:00:00,47439
bnk48official.fond,2018-05-31 04:00:00,47398
bnk48official.ratah,2018-05-31 04:00:00,43123
bnk48official.kate,2018-05-31 04:00:00,40081
bnk48official.june,2018-05-31 04:00:00,35796
bnk48official.bamboo,2018-05-31 04:00:00,24972
bnk48official.cake,2018-05-31 04:00:00,20653
bnk48official.panda,2018-05-31 04:00:00,19485
bnk48official.wee,2018-05-31 04:00:00,18812
bnk48official.phukkhom,2018-05-31 04:00:00,15846
bnk48official.kheng,2018-05-31 04:00:00,15368
bnk48official.new,2018-05-31 04:00:00,14820
bnk48official.niky,2018-05-31 04:00:00,13739
bnk48official.natherine,2018-05-31 04:00:00,13602
pakwan.bnk48official,2018-05-31 04:00:00,13597
bnk48official.oom,2018-05-31 04:00:00,12891
bnk48official.aom,2018-05-31 04:00:00,12758
bnk48official.view,2018-05-31 04:00:00,12747
bnk48official.faii,2018-05-31 04:00:00,12657
bnk48official.stang,2018-05-31 04:00:00,12311
bnk48official.minmin,2018-05-31 04:00:00,11369
bnk48official.maira,2018-05-31 04:00:00,10261
bnk48official.deenee,2018-05-31 04:00:00,10151
bnk48official.gygee,2018-05-31 04:00:00,9684
bnk48official.myyu,2018-05-31 04:00:00,9257
bnk48official.khamin,2018-05-31 04:00:00,9224
bnk48official.nine,2018-05-31 04:00:00,7178
bnk48official.fifa,2018-05-31 04:00:00,5526
bnk48official.pun,2018-05-31 03:00:00,455484
bnk48official.cherprang,2018-05-31 03:00:00,415159
bnk48official.orn,2018-05-31 03:00:00,266525
bnk48official.noey,2018-05-31 03:00:00,213373
bnk48official.jennis,2018-05-31 03:00:00,209421
bnk48official.music,2018-05-31 03:00:00,204383
bnk48official.kaimook,2018-05-31 03:00:00,202137
bnk48official.mobile,2018-05-31 03:00:00,201768
bnk48official.kaew,2018-05-31 03:00:00,165752
bnk48official.jan,2018-05-31 03:00:00,134465
bnk48official.satchan,2018-05-31 03:00:00,129256
bnk48official.tarwaan,2018-05-31 03:00:00,126809
bnk48official.namneung,2018-05-31 03:00:00,124437
bnk48official.pupe,2018-05-31 03:00:00,116941
bnk48official.can,2018-05-31 03:00:00,105775
bnk48official.namsai,2018-05-31 03:00:00,98279
bnk48official.miori,2018-05-31 03:00:00,85328
bnk48official.mewnich,2018-05-31 03:00:00,84044
bnk48official.jane,2018-05-31 03:00:00,76685
bnk48official.korn,2018-05-31 03:00:00,74565
bnk48official.mind,2018-05-31 03:00:00,71012
bnk48official.maysa,2018-05-31 03:00:00,69540
bnk48official.nink,2018-05-31 03:00:00,63028
bnk48official.jaa,2018-05-31 03:00:00,59528
bnk48official.piam,2018-05-31 03:00:00,58823
bnk48official.izutarina,2018-05-31 03:00:00,54371
bnk48official.jib,2018-05-31 03:00:00,47434
bnk48official.fond,2018-05-31 03:00:00,47393
bnk48official.ratah,2018-05-31 03:00:00,43117
bnk48official.kate,2018-05-31 03:00:00,40079
bnk48official.june,2018-05-31 03:00:00,35793
bnk48official.bamboo,2018-05-31 03:00:00,24968
bnk48official.cake,2018-05-31 03:00:00,20649
bnk48official.panda,2018-05-31 03:00:00,19479
bnk48official.wee,2018-05-31 03:00:00,18808
bnk48official.phukkhom,2018-05-31 03:00:00,15843
bnk48official.kheng,2018-05-31 03:00:00,15363
bnk48official.new,2018-05-31 03:00:00,14814
bnk48official.niky,2018-05-31 03:00:00,13738
bnk48official.natherine,2018-05-31 03:00:00,13596
pakwan.bnk48official,2018-05-31 03:00:00,13593
bnk48official.oom,2018-05-31 03:00:00,12889
bnk48official.aom,2018-05-31 03:00:00,12755
bnk48official.view,2018-05-31 03:00:00,12742
bnk48official.faii,2018-05-31 03:00:00,12656
bnk48official.stang,2018-05-31 03:00:00,12232
bnk48official.minmin,2018-05-31 03:00:00,11367
bnk48official.maira,2018-05-31 03:00:00,10259
bnk48official.deenee,2018-05-31 03:00:00,10149
bnk48official.gygee,2018-05-31 03:00:00,9683
bnk48official.myyu,2018-05-31 03:00:00,9256
bnk48official.khamin,2018-05-31 03:00:00,9224
bnk48official.nine,2018-05-31 03:00:00,7174
bnk48official.fifa,2018-05-31 03:00:00,5525
bnk48official.pun,2018-05-31 02:00:00,455470
bnk48official.cherprang,2018-05-31 02:00:00,415131
bnk48official.orn,2018-05-31 02:00:00,266514
bnk48official.noey,2018-05-31 02:00:00,213362
bnk48official.jennis,2018-05-31 02:00:00,209407
bnk48official.music,2018-05-31 02:00:00,204368
bnk48official.kaimook,2018-05-31 02:00:00,202126
bnk48official.mobile,2018-05-31 02:00:00,201753
bnk48official.kaew,2018-05-31 02:00:00,165737
bnk48official.jan,2018-05-31 02:00:00,134461
bnk48official.satchan,2018-05-31 02:00:00,129257
bnk48official.tarwaan,2018-05-31 02:00:00,126803
bnk48official.namneung,2018-05-31 02:00:00,124431
bnk48official.pupe,2018-05-31 02:00:00,116934
bnk48official.can,2018-05-31 02:00:00,105773
bnk48official.namsai,2018-05-31 02:00:00,98277
bnk48official.miori,2018-05-31 02:00:00,85323
bnk48official.mewnich,2018-05-31 02:00:00,84026
bnk48official.jane,2018-05-31 02:00:00,76683
bnk48official.korn,2018-05-31 02:00:00,74559
bnk48official.mind,2018-05-31 02:00:00,70996
bnk48official.maysa,2018-05-31 02:00:00,69533
bnk48official.nink,2018-05-31 02:00:00,63027
bnk48official.jaa,2018-05-31 02:00:00,59526
bnk48official.piam,2018-05-31 02:00:00,58821
bnk48official.izutarina,2018-05-31 02:00:00,54365
bnk48official.jib,2018-05-31 02:00:00,47429
bnk48official.fond,2018-05-31 02:00:00,47386
bnk48official.ratah,2018-05-31 02:00:00,43109
bnk48official.kate,2018-05-31 02:00:00,40078
bnk48official.june,2018-05-31 02:00:00,35786
bnk48official.bamboo,2018-05-31 02:00:00,24961
bnk48official.cake,2018-05-31 02:00:00,20646
bnk48official.panda,2018-05-31 02:00:00,19477
bnk48official.wee,2018-05-31 02:00:00,18805
bnk48official.phukkhom,2018-05-31 02:00:00,15841
bnk48official.kheng,2018-05-31 02:00:00,15357
bnk48official.new,2018-05-31 02:00:00,14806
bnk48official.niky,2018-05-31 02:00:00,13736
bnk48official.natherine,2018-05-31 02:00:00,13593
pakwan.bnk48official,2018-05-31 02:00:00,13590
bnk48official.oom,2018-05-31 02:00:00,12885
bnk48official.aom,2018-05-31 02:00:00,12749
bnk48official.view,2018-05-31 02:00:00,12740
bnk48official.faii,2018-05-31 02:00:00,12653
bnk48official.stang,2018-05-31 02:00:00,12228
bnk48official.minmin,2018-05-31 02:00:00,11365
bnk48official.maira,2018-05-31 02:00:00,10256
bnk48official.deenee,2018-05-31 02:00:00,10143
bnk48official.gygee,2018-05-31 02:00:00,9680
bnk48official.myyu,2018-05-31 02:00:00,9250
bnk48official.khamin,2018-05-31 02:00:00,9222
bnk48official.nine,2018-05-31 02:00:00,7173
bnk48official.fifa,2018-05-31 02:00:00,5523
bnk48official.pun,2018-05-31 01:00:00,455457
bnk48official.cherprang,2018-05-31 01:00:00,415108
bnk48official.orn,2018-05-31 01:00:00,266502
bnk48official.noey,2018-05-31 01:00:00,213346
bnk48official.jennis,2018-05-31 01:00:00,209386
bnk48official.music,2018-05-31 01:00:00,204350
bnk48official.kaimook,2018-05-31 01:00:00,202118
bnk48official.mobile,2018-05-31 01:00:00,201733
bnk48official.kaew,2018-05-31 01:00:00,165722
bnk48official.jan,2018-05-31 01:00:00,134457
bnk48official.satchan,2018-05-31 01:00:00,129254
bnk48official.tarwaan,2018-05-31 01:00:00,126790
bnk48official.namneung,2018-05-31 01:00:00,124421
bnk48official.pupe,2018-05-31 01:00:00,116920
bnk48official.can,2018-05-31 01:00:00,105769
bnk48official.namsai,2018-05-31 01:00:00,98271
bnk48official.miori,2018-05-31 01:00:00,85312
bnk48official.mewnich,2018-05-31 01:00:00,83995
bnk48official.jane,2018-05-31 01:00:00,76674
bnk48official.korn,2018-05-31 01:00:00,74556
bnk48official.mind,2018-05-31 01:00:00,70990
bnk48official.maysa,2018-05-31 01:00:00,69526
bnk48official.nink,2018-05-31 01:00:00,63023
bnk48official.jaa,2018-05-31 01:00:00,59519
bnk48official.piam,2018-05-31 01:00:00,58816
bnk48official.izutarina,2018-05-31 01:00:00,54364
bnk48official.jib,2018-05-31 01:00:00,47425
bnk48official.fond,2018-05-31 01:00:00,47382
bnk48official.ratah,2018-05-31 01:00:00,43104
bnk48official.kate,2018-05-31 01:00:00,40076
bnk48official.june,2018-05-31 01:00:00,35784
bnk48official.bamboo,2018-05-31 01:00:00,24957
bnk48official.cake,2018-05-31 01:00:00,20643
bnk48official.panda,2018-05-31 01:00:00,19474
bnk48official.wee,2018-05-31 01:00:00,18802
bnk48official.phukkhom,2018-05-31 01:00:00,15839
bnk48official.kheng,2018-05-31 01:00:00,15355
bnk48official.new,2018-05-31 01:00:00,14804
bnk48official.niky,2018-05-31 01:00:00,13734
bnk48official.natherine,2018-05-31 01:00:00,13591
pakwan.bnk48official,2018-05-31 01:00:00,13586
bnk48official.oom,2018-05-31 01:00:00,12883
bnk48official.aom,2018-05-31 01:00:00,12745
bnk48official.view,2018-05-31 01:00:00,12737
bnk48official.faii,2018-05-31 01:00:00,12650
bnk48official.stang,2018-05-31 01:00:00,12223
bnk48official.minmin,2018-05-31 01:00:00,11362
bnk48official.maira,2018-05-31 01:00:00,10251
bnk48official.deenee,2018-05-31 01:00:00,10142
bnk48official.gygee,2018-05-31 01:00:00,9678
bnk48official.myyu,2018-05-31 01:00:00,9247
bnk48official.khamin,2018-05-31 01:00:00,9220
bnk48official.nine,2018-05-31 01:00:00,7169
bnk48official.fifa,2018-05-31 01:00:00,5521
bnk48official.pun,2018-05-31 00:00:00,455434
bnk48official.cherprang,2018-05-31 00:00:00,415077
bnk48official.orn,2018-05-31 00:00:00,266482
bnk48official.noey,2018-05-31 00:00:00,213328
bnk48official.jennis,2018-05-31 00:00:00,209368
bnk48official.music,2018-05-31 00:00:00,204330
bnk48official.kaimook,2018-05-31 00:00:00,202104
bnk48official.mobile,2018-05-31 00:00:00,201709
bnk48official.kaew,2018-05-31 00:00:00,165695
bnk48official.jan,2018-05-31 00:00:00,134456
bnk48official.satchan,2018-05-31 00:00:00,129253
bnk48official.tarwaan,2018-05-31 00:00:00,126782
bnk48official.namneung,2018-05-31 00:00:00,124419
bnk48official.pupe,2018-05-31 00:00:00,116905
bnk48official.can,2018-05-31 00:00:00,105768
bnk48official.namsai,2018-05-31 00:00:00,98269
bnk48official.miori,2018-05-31 00:00:00,85311
bnk48official.mewnich,2018-05-31 00:00:00,83944
bnk48official.jane,2018-05-31 00:00:00,76672
bnk48official.korn,2018-05-31 00:00:00,74549
bnk48official.mind,2018-05-31 00:00:00,70985
bnk48official.maysa,2018-05-31 00:00:00,69522
bnk48official.nink,2018-05-31 00:00:00,63022
bnk48official.jaa,2018-05-31 00:00:00,59516
bnk48official.piam,2018-05-31 00:00:00,58815
bnk48official.izutarina,2018-05-31 00:00:00,54361
bnk48official.jib,2018-05-31 00:00:00,47423
bnk48official.fond,2018-05-31 00:00:00,47375
bnk48official.ratah,2018-05-31 00:00:00,43098
bnk48official.kate,2018-05-31 00:00:00,40074
bnk48official.june,2018-05-31 00:00:00,35783
bnk48official.bamboo,2018-05-31 00:00:00,24952
bnk48official.cake,2018-05-31 00:00:00,20639
bnk48official.panda,2018-05-31 00:00:00,19470
bnk48official.wee,2018-05-31 00:00:00,18800
bnk48official.phukkhom,2018-05-31 00:00:00,15838
bnk48official.kheng,2018-05-31 00:00:00,15356
bnk48official.new,2018-05-31 00:00:00,14802
bnk48official.niky,2018-05-31 00:00:00,13733
bnk48official.natherine,2018-05-31 00:00:00,13590
pakwan.bnk48official,2018-05-31 00:00:00,13585
bnk48official.oom,2018-05-31 00:00:00,12882
bnk48official.aom,2018-05-31 00:00:00,12744
bnk48official.view,2018-05-31 00:00:00,12736
bnk48official.faii,2018-05-31 00:00:00,12651
bnk48official.stang,2018-05-31 00:00:00,12222
bnk48official.minmin,2018-05-31 00:00:00,11361
bnk48official.maira,2018-05-31 00:00:00,10248
bnk48official.deenee,2018-05-31 00:00:00,10142
bnk48official.gygee,2018-05-31 00:00:00,9677
bnk48official.myyu,2018-05-31 00:00:00,9247
bnk48official.khamin,2018-05-31 00:00:00,9221
bnk48official.nine,2018-05-31 00:00:00,7168
bnk48official.fifa,2018-05-31 00:00:00,5521
bnk48official.pun,2018-05-30 23:00:00,455410
bnk48official.cherprang,2018-05-30 23:00:00,415045
bnk48official.orn,2018-05-30 23:00:00,266473
bnk48official.noey,2018-05-30 23:00:00,213318
bnk48official.jennis,2018-05-30 23:00:00,209344
bnk48official.music,2018-05-30 23:00:00,204309
bnk48official.kaimook,2018-05-30 23:00:00,202095
bnk48official.mobile,2018-05-30 23:00:00,201693
bnk48official.kaew,2018-05-30 23:00:00,165674
bnk48official.jan,2018-05-30 23:00:00,134454
bnk48official.satchan,2018-05-30 23:00:00,129246
bnk48official.tarwaan,2018-05-30 23:00:00,126771
bnk48official.namneung,2018-05-30 23:00:00,124411
bnk48official.pupe,2018-05-30 23:00:00,116900
bnk48official.can,2018-05-30 23:00:00,105765
bnk48official.namsai,2018-05-30 23:00:00,98264
bnk48official.miori,2018-05-30 23:00:00,85308
bnk48official.mewnich,2018-05-30 23:00:00,83918
bnk48official.jane,2018-05-30 23:00:00,76671
bnk48official.korn,2018-05-30 23:00:00,74543
bnk48official.mind,2018-05-30 23:00:00,70982
bnk48official.maysa,2018-05-30 23:00:00,69522
bnk48official.nink,2018-05-30 23:00:00,63022
bnk48official.jaa,2018-05-30 23:00:00,59515
bnk48official.piam,2018-05-30 23:00:00,58811
bnk48official.izutarina,2018-05-30 23:00:00,54354
bnk48official.jib,2018-05-30 23:00:00,47420
bnk48official.fond,2018-05-30 23:00:00,47369
bnk48official.ratah,2018-05-30 23:00:00,43090
bnk48official.kate,2018-05-30 23:00:00,40076
bnk48official.june,2018-05-30 23:00:00,35778
bnk48official.bamboo,2018-05-30 23:00:00,24950
bnk48official.cake,2018-05-30 23:00:00,20637
bnk48official.panda,2018-05-30 23:00:00,19466
bnk48official.wee,2018-05-30 23:00:00,18799
bnk48official.phukkhom,2018-05-30 23:00:00,15835
bnk48official.kheng,2018-05-30 23:00:00,15354
bnk48official.new,2018-05-30 23:00:00,14798
bnk48official.niky,2018-05-30 23:00:00,13732
bnk48official.natherine,2018-05-30 23:00:00,13590
pakwan.bnk48official,2018-05-30 23:00:00,13584
bnk48official.oom,2018-05-30 23:00:00,12879
bnk48official.aom,2018-05-30 23:00:00,12742
bnk48official.view,2018-05-30 23:00:00,12733
bnk48official.faii,2018-05-30 23:00:00,12650
bnk48official.stang,2018-05-30 23:00:00,12220
bnk48official.minmin,2018-05-30 23:00:00,11360
bnk48official.maira,2018-05-30 23:00:00,10245
bnk48official.deenee,2018-05-30 23:00:00,10140
bnk48official.gygee,2018-05-30 23:00:00,9674
bnk48official.myyu,2018-05-30 23:00:00,9245
bnk48official.khamin,2018-05-30 23:00:00,9222
bnk48official.nine,2018-05-30 23:00:00,7167
bnk48official.fifa,2018-05-30 23:00:00,5518
bnk48official.pun,2018-05-30 22:00:00,455404
bnk48official.cherprang,2018-05-30 22:00:00,415040
bnk48official.orn,2018-05-30 22:00:00,266470
